SampleNumber,Test,Matrix,TestPrice,CustomerTestPrice,AnalysisTime,AnalysisEmployee,Site,CollectDate,OrderDetails_User1,OrderDetails_User2,CustomerID,ProjectID,Param,Results_Method,Result,Results_Units,RepLimit,Instrument
2023011502-05,pH,Lake Water,4.28,4.28,1/16/2023 12:00:00 AM,shavens,239 LA CB 15m,1/16/2023,,,LTER,239 Profile,pH,ELA-MT100,5.81,SU,,MANTECH MT-100
2023011502-05,SRSi,Lake Water,8.09,8.09,,,239 LA CB 15m,1/16/2023,,,LTER,239 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-05,TDN,Lake Water,8.94,8.94,1/19/2023 12:00:00 AM,bcooney,239 LA CB 15m,1/16/2023,,,LTER,239 Profile,TDN,ELA-TDN/TDP,271,µg/L,10.2,AutoAnalyzer 3
2023011502-05,TDP,Lake Water,8.54,8.54,1/19/2023 12:00:00 AM,bcooney,239 LA CB 15m,1/16/2023,,,LTER,239 Profile,TDP,ELA-TDN/TDP,1.7,µg/L,1.3,AutoAnalyzer 3
2023011502-06,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,A254,ELA-Absorbance scan,41.9146,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,E2:E3,ELA-Absorbance scan,6.0333,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,E2:E4,ELA-Absorbance scan,22.625,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,S275-295,ELA-Absorbance scan,0.0193,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,S350-400,ELA-Absorbance scan,0.0191,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,SR,ELA-Absorbance scan,1.0102,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,SUVA,ELA-Absorbance scan,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,Alk,Lake Water,4.31,4.31,1/16/2023 12:00:00 AM,shavens,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Alk,ELA-MT100,181.7,µEq/L,,MANTECH MT-100
2023011502-06,Anions,Lake Water,19.28,19.28,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023011502-06,Anions,Lake Water,19.28,19.28,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023011502-06,Archive,Lake Water,0,0,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Archive,ELA-Archive,,,,
2023011502-06,Cations,Lake Water,16.07,16.07,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-06,Cations,Lake Water,16.07,16.07,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023011502-06,Cations,Lake Water,16.07,16.07,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-06,Cations,Lake Water,16.07,16.07,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-06,Cations,Lake Water,16.07,16.07,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023011502-06,Cations,Lake Water,16.07,16.07,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023011502-06,Cations,Lake Water,16.07,16.07,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023011502-06,Chla,Lake Water,11.44,11.44,7/7/2023 12:00:00 AM,eloewen,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Chla,ELA-Chla,0.44,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023011502-06,DIC,Lake Water,9.46,9.46,1/16/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,DIC,ELA-DIC,250,µmol/L,2.1,LI-850 LI-COR CO2/H20 Gas Analyzer
2023011502-06,NH3,Lake Water,6.85,6.85,1/17/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,NH3-N,ELA-NOxNH3,7,µg/L,7.7,AutoAnalyzer 3
2023011502-06,NO2,Lake Water,6.22,6.22,1/17/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,NO2-N,ELA-NOxNH3,0.4,µg/L,0.29,AutoAnalyzer 3
2023011502-06,NO3,Lake Water,6.3,6.3,1/17/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,NO3-N,ELA-NOxNH3,68,µg/L,1,AutoAnalyzer 3
2023011502-06,Part C/N,Lake Water,18.19,18.19,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023011502-06,Part C/N,Lake Water,18.19,18.19,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023011502-06,Part P,Lake Water,13.84,13.84,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,pH,Lake Water,4.28,4.28,1/16/2023 12:00:00 AM,shavens,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,pH,ELA-MT100,5.81,SU,,MANTECH MT-100
2023011502-06,SRSi,Lake Water,8.09,8.09,,,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-06,TDN,Lake Water,8.94,8.94,1/19/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,TDN,ELA-TDN/TDP,271,µg/L,10.2,AutoAnalyzer 3
2023011502-06,TDP,Lake Water,8.54,8.54,1/19/2023 12:00:00 AM,bcooney,239 LA CB 20m,1/16/2023,,,LTER,239 Profile,TDP,ELA-TDN/TDP,1.8,µg/L,1.3,AutoAnalyzer 3
2023011502-07,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,A254,ELA-Absorbance scan,41.2237,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,E2:E3,ELA-Absorbance scan,5.9333,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,E2:E4,ELA-Absorbance scan,22.25,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,S275-295,ELA-Absorbance scan,0.0191,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,S350-400,ELA-Absorbance scan,0.0192,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,SR,ELA-Absorbance scan,0.9956,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,SUVA,ELA-Absorbance scan,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,Alk,Lake Water,4.31,4.31,1/16/2023 12:00:00 AM,shavens,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Alk,ELA-MT100,173.2,µEq/L,,MANTECH MT-100
2023011502-07,Anions,Lake Water,19.28,19.28,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023011502-07,Anions,Lake Water,19.28,19.28,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023011502-07,Archive,Lake Water,0,0,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Archive,ELA-Archive,,,,
2023011502-07,Cations,Lake Water,16.07,16.07,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-07,Cations,Lake Water,16.07,16.07,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023011502-07,Cations,Lake Water,16.07,16.07,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-07,Cations,Lake Water,16.07,16.07,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-07,Cations,Lake Water,16.07,16.07,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023011502-07,Cations,Lake Water,16.07,16.07,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023011502-07,Cations,Lake Water,16.07,16.07,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023011502-07,Chla,Lake Water,11.44,11.44,7/7/2023 12:00:00 AM,eloewen,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Chla,ELA-Chla,0.48,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023011502-07,DIC,Lake Water,9.46,9.46,1/16/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,DIC,ELA-DIC,279,µmol/L,2.1,LI-850 LI-COR CO2/H20 Gas Analyzer
2023011502-07,NH3,Lake Water,6.85,6.85,1/17/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,NH3-N,ELA-NOxNH3,6,µg/L,7.7,AutoAnalyzer 3
2023011502-07,NO2,Lake Water,6.22,6.22,1/17/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,NO2-N,ELA-NOxNH3,0.4,µg/L,0.29,AutoAnalyzer 3
2023011502-07,NO3,Lake Water,6.3,6.3,1/17/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,NO3-N,ELA-NOxNH3,74,µg/L,1,AutoAnalyzer 3
2023011502-07,Part C/N,Lake Water,18.19,18.19,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023011502-07,Part C/N,Lake Water,18.19,18.19,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023011502-07,Part P,Lake Water,13.84,13.84,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,pH,Lake Water,4.28,4.28,1/16/2023 12:00:00 AM,shavens,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,pH,ELA-MT100,5.79,SU,,MANTECH MT-100
2023011502-07,SRSi,Lake Water,8.09,8.09,,,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-07,TDN,Lake Water,8.94,8.94,1/19/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,TDN,ELA-TDN/TDP,281,µg/L,10.2,AutoAnalyzer 3
2023011502-07,TDP,Lake Water,8.54,8.54,1/19/2023 12:00:00 AM,bcooney,239 LA CB 25m,1/16/2023,,,LTER,239 Profile,TDP,ELA-TDN/TDP,2.3,µg/L,1.3,AutoAnalyzer 3
2023011502-08,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,A254,ELA-Absorbance scan,42.6055,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,E2:E3,ELA-Absorbance scan,5.2571,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,E2:E4,ELA-Absorbance scan,18.4,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,S275-295,ELA-Absorbance scan,0.0177,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,S350-400,ELA-Absorbance scan,0.018,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,SR,ELA-Absorbance scan,0.9863,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,SUVA,ELA-Absorbance scan,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,Alk,Lake Water,4.31,4.31,1/16/2023 12:00:00 AM,shavens,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Alk,ELA-MT100,188,µEq/L,,MANTECH MT-100
2023011502-08,Anions,Lake Water,19.28,19.28,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023011502-08,Anions,Lake Water,19.28,19.28,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023011502-08,Archive,Lake Water,0,0,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Archive,ELA-Archive,,,,
2023011502-08,Cations,Lake Water,16.07,16.07,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-08,Cations,Lake Water,16.07,16.07,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023011502-08,Cations,Lake Water,16.07,16.07,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-08,Cations,Lake Water,16.07,16.07,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023011502-08,Cations,Lake Water,16.07,16.07,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023011502-08,Cations,Lake Water,16.07,16.07,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023011502-08,Cations,Lake Water,16.07,16.07,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023011502-08,Chla,Lake Water,11.44,11.44,7/7/2023 12:00:00 AM,eloewen,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Chla,ELA-Chla,0.72,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023011502-08,DIC,Lake Water,9.46,9.46,1/16/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,DIC,ELA-DIC,406,µmol/L,2.1,LI-850 LI-COR CO2/H20 Gas Analyzer
2023011502-08,NH3,Lake Water,6.85,6.85,1/17/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,NH3-N,ELA-NOxNH3,14,µg/L,7.7,AutoAnalyzer 3
2023011502-08,NO2,Lake Water,6.22,6.22,1/17/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,NO2-N,ELA-NOxNH3,0.5,µg/L,0.29,AutoAnalyzer 3
2023011502-08,NO3,Lake Water,6.3,6.3,1/17/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,NO3-N,ELA-NOxNH3,110,µg/L,1,AutoAnalyzer 3
2023011502-08,Part C/N,Lake Water,18.19,18.19,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023011502-08,Part C/N,Lake Water,18.19,18.19,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023011502-08,Part P,Lake Water,13.84,13.84,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,pH,Lake Water,4.28,4.28,1/16/2023 12:00:00 AM,shavens,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,pH,ELA-MT100,5.76,SU,,MANTECH MT-100
2023011502-08,SRSi,Lake Water,8.09,8.09,,,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-08,TDN,Lake Water,8.94,8.94,1/19/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,TDN,ELA-TDN/TDP,326,µg/L,10.2,AutoAnalyzer 3
2023011502-08,TDP,Lake Water,8.54,8.54,1/19/2023 12:00:00 AM,bcooney,239 LA CB 30m,1/16/2023,,,LTER,239 Profile,TDP,ELA-TDN/TDP,3.7,µg/L,1.3,AutoAnalyzer 3
2023011502-09,Zooplankton taxonomy,Lake Water,268.8,268.8,,,239 LA CB PE,1/16/2023,,,LTER,239 Profile,Total Biomass,ELA-Double barrel,,,,Zeiss invertoscope inverted microscope
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Air temperature,ELA-Field observations,,°C,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Black ice,ELA-Field observations,,cm,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Cloud cover,ELA-Field observations,,/10,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Integrated epi to 1% surface PAR?,ELA-Field observations,,y/n,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Profile?,ELA-Field observations,,y/n,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,RBR#,ELA-Field observations,,,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Samplers,ELA-Field observations,,,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Secchi depth,ELA-Field observations,,m,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Slush,ELA-Field observations,,cm,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Snow depth,ELA-Field observations,,cm,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Temp download time,ELA-Field observations,,CST,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Thermal epi depth,ELA-Field observations,,m,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Thermocline depth,ELA-Field observations,,m,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Total ice,ELA-Field observations,,cm,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Water colour,ELA-Field observations,,,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Wave height (lower),ELA-Field observations,,cm,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Wave height (upper),ELA-Field observations,,cm,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,White ice layer,ELA-Field observations,,cm,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Wind direction,ELA-Field observations,,,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Wind speed (lower),ELA-Field observations,,km/h,,
2023011502-10,Field observations,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,Wind speed (upper),ELA-Field observations,,km/h,,
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 0.5m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 10m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 1m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 2m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 3m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 4m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 5m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 6m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 7m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 8m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - 9m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - Air 1,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-10,PAR - 239,Lake Water,0,0,,,239 LA CB,1/16/2023,,,LTER,239 Profile,PAR - Air 2,ELA-PAR,,µmol/m2/s,,PAR 2045
2023011502-11,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 10m,1/16/2023,,,LTER,239 Profile,A254,ELA-Absorbance scan,43.0661,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-11,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 10m,1/16/2023,,,LTER,239 Profile,E2:E3,ELA-Absorbance scan,5.9677,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-11,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 10m,1/16/2023,,,LTER,239 Profile,E2:E4,ELA-Absorbance scan,23.125,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-11,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 10m,1/16/2023,,,LTER,239 Profile,S275-295,ELA-Absorbance scan,0.0191,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-11,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 10m,1/16/2023,,,LTER,239 Profile,S350-400,ELA-Absorbance scan,0.0185,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-11,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 10m,1/16/2023,,,LTER,239 Profile,SR,ELA-Absorbance scan,1.0347,,,Shimadzu UV1800 Scanning Spectrophotometer
2023011502-11,Absorbance scan,Lake Water,4.76,4.76,1/24/2023 12:00:00 AM,bcooney,239 LA CB 10m,1/16/2023,,,LTER,239 Profile,SUVA,ELA-Absorbance scan,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer
